title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
SECOSANA® Tiles Forever 经典背包,棕色的,50.38,https://cf.shopee.ph/file/sg-11134201-8258l-mqc1nl4d337x25,http://shopee.ph/product/127662605/50813497679,女包,P0-双肩包,IVCN202609243328,366168804621,https://detail.1688.com/offer/1080404264483.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,品牌品,0924新增,50813497679,50.38,无白名单价格,1
ALBERTO 女士 Akihiko 长款钱包,黑色的,8.5,https://cf.shopee.ph/file/sg-11134275-8262t-mjp1zgdqsxs245,http://shopee.ph/product/88199607/50854981477,女包,P0-钱包,IVCN202609244580,410459726423,https://detail.1688.com/offer/985275985954.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i32&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,品牌品,0924新增,50854981477,8.5,无白名单价格,1
Cosé® Queshi Campus 二合一背包系列,粉色的,40,https://cf.shopee.ph/file/sg-11134201-824gu-mpi2wcfkz8y73a,http://shopee.ph/product/145775185/50912266807,女包,P0-双肩包,IVCN202609244469,148020185643,https://detail.1688.com/offer/1003415556088.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,品牌品,0924新增,50912266807,40,无白名单价格,2
Cosé® Queshi Campus 二合一背包系列,黑色的,40,https://cf.shopee.ph/file/sg-11134201-824ht-mpi2wbxgo2rv92,http://shopee.ph/product/145775185/50912266807,女包,P0-双肩包,IVCN202609244469,148020185641,https://detail.1688.com/offer/1003415556088.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,品牌品,0924新增,50912266807,40,无白名单价格,2
定制皮革卡包 | 3 个卡槽 | 学生及活动的理想之选,深蓝色，背面印花,2.09,https://cf.shopee.sg/file/sg-11134201-825at-mg67tpovpq8eef,http://shopee.sg/product/1543238144/50950000920,女包,P0-钱包,IVCN202609245170,435000037420,https://detail.1688.com/offer/978809178377.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,高adi基本盘,0924新增,50950000920,2.3,有白名单价格，货盘查询,1
零钱包可爱毛绒兔子小狗钥匙扣挂件卡通收纳袋,兔子，13厘米,7.5,https://cf.shopee.ph/file/sg-11134201-822wh-mo54gu5arksk2f,http://shopee.ph/product/774895487/50960357304,女包,P0-钱包,IVCN202609245329,297610119232,https://detail.1688.com/offer/1047102459013.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,高adi基本盘,0924新增,50960357304,8.25,有白名单价格，货盘查询,1
[BL-02] Nesty 时尚皮革背包，多功能男女通用背包，带多个便捷隔层 (KO1),黑色的,58.45,https://cf.shopee.vn/file/vn-11134207-81ztc-mpa9mt3lubrj4e,http://shopee.vn/product/1113586002/50961971641,女包,P0-双肩包,IVCN202609244653,356040087645,https://detail.1688.com/offer/1018510598323.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=8ba573fc55334ab3b03806ee11cd3615&sessionid=8ec65963f16f4bf28c4951d5ddd66185,品牌品,0924新增,50961971641,58.45,无白名单价格,1
BAGSMART 绗缝零钱包 防水卡包 旅行信用卡证件包 零钱包,深红色-M（RFID）,24.9,https://cf.shopee.ph/file/ph-11134207-820li-ms2hfvnhb4e85d,http://shopee.ph/product/1106371994/50962407167,女包,P0-钱包,IVCN202609244277,411386200040,https://detail.1688.com/offer/891567867899.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=49820ed392d04f16b986f57c7e651521&sessionid=029ff6e86bcb0a2bae50b31c5390f0f6&sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04,品牌品,0924新增,50962407167,24.9,无白名单价格,2
BAGSMART 绗缝零钱包 防水卡包 旅行信用卡证件包 零钱包,Coffee-M（RFID）,24.9,https://cf.shopee.ph/file/ph-11134207-820lg-ms2hfninw3cycd,http://shopee.ph/product/1106371994/50962407167,女包,P0-钱包,IVCN202609244277,371386189962,https://detail.1688.com/offer/891567867899.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=49820ed392d04f16b986f57c7e651521&sessionid=029ff6e86bcb0a2bae50b31c5390f0f6&sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04,品牌品,0924新增,50962407167,24.9,无白名单价格,2
Caidre Star 双肩包，女士书包，旅行包，轻便小背包,咖啡色丝带吊坠,49.9,https://cf.shopee.vn/file/cn-11134207-820l4-mj89wwot7lz83f,http://shopee.vn/product/1415298839/51004365937,女包,P0-双肩包,IVCN202609245057,238232246212,https://detail.1688.com/offer/1014727940752.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,品牌品,0924新增,51004365937,49.9,无白名单价格,1
ARADA 韩式学生背包，防水笔记本电脑背包，适用于 14-15.6 英寸笔记本电脑，书包。,黑色的,31.7,https://cf.shopee.vn/file/vn-11134207-81ztc-mq902oe00367c8,http://shopee.vn/product/1591719370/51063400113,女包,P0-电脑包,IVCN202609244680,391158991720,https://detail.1688.com/offer/968288988829.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,品牌品,0924新增,51063400113,31.7,无白名单价格,1
MaH 3562 轻便背包，可装14英寸笔记本电脑，防水休闲日用背包，男女通用，适合上学、旅行、通勤。,灰玫瑰,37,https://cf.shopee.ph/file/cn-11134207-820l4-mnxo22829tl1ba,http://shopee.ph/product/558569413/51110073866,女包,P0-电脑包,IVCN202609244709,320886497278,https://detail.1688.com/offer/1063022506983.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,品牌品,0924新增,51110073866,37,无白名单价格,2
MaH 3562 轻便背包，可装14英寸笔记本电脑，防水休闲日用背包，男女通用，适合上学、旅行、通勤。,黑色的,37,https://cf.shopee.ph/file/cn-11134207-820l4-mnxo1rupfnya49,http://shopee.ph/product/558569413/51110073866,女包,P0-电脑包,IVCN202609244709,320886497275,https://detail.1688.com/offer/1063022506983.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,品牌品,0924新增,51110073866,37,无白名单价格,2
Aji 轻便防水金色女童背包。时尚设计，适合旅行和上学。,14英寸，棕色。,29,https://cf.shopee.co.th/file/cn-11134207-820l4-mmzh0uln4jrc12,http://shopee.co.th/product/1492065737/51150736061,女包,P0-双肩包,IVCN202609244941,410651021412,https://detail.1688.com/offer/904580497450.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=1792aa3986f84ba1b54219f4d05e1a22&sessionid=698b42c6df38483aae84afa24a84180d,品牌品,0924新增,51150736061,29,无白名单价格,1
Yellow Posy 钱包 [夏季] Whale Indeed Hagen（磁扣）最多可容纳 2 张卡片。,黄花,8.56,https://cf.shopee.co.th/file/th-11134207-81zti-mo6ap84qk4xtd0,http://shopee.co.th/product/527018357/51157678246,女包,P0-钱包,IVCN202609244582,395687878226,https://detail.1688.com/offer/989764861400.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i18&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高adi基本盘,0924新增,51157678246,9.42,有白名单价格，货盘查询,1
Solis 前袋可折叠背包 24 码 HAPAS - 高品质皮革，适合工作和休闲,棕色的,155.37,https://cf.shopee.vn/file/vn-11134207-81ztc-mr1bb4mij30hfe,http://shopee.vn/product/201171779/51164647412,女包,P0-双肩包,IVCN202609243904,292813491614,https://detail.1688.com/offer/999761999682.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,品牌品,0924新增,51164647412,155.37,无白名单价格,2
Solis 前袋可折叠背包 24 码 HAPAS - 高品质皮革，适合工作和休闲,奶油,156.39,https://cf.shopee.vn/file/vn-11134207-81ztc-mr1bb1ju8mx15c,http://shopee.vn/product/201171779/51164647412,女包,P0-双肩包,IVCN202609243904,292813491613,https://detail.1688.com/offer/999761999682.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,品牌品,0924新增,51164647412,156.39,无白名单价格,2
Balik Eskwela VANWALK 手工笔记本店新品上市 大容量背包 学生背包 女士蝴蝶结芭蕾舞风格书包 v3031,粉色的,38.5,https://cf.shopee.ph/file/cn-11134207-820l4-mlbqm8kdgvet37,http://shopee.ph/product/1327530143/51206641097,女包,P0-双肩包,IVCN202609245473,139492254467,https://detail.1688.com/offer/883946965717.html?spm=a26352.b28411319/2508.0.0,品牌品,0924新增,51206641097,38.5,无白名单价格,1
女士专用高级防震笔记本电脑背包，适用于 15.6 英寸笔记本电脑，学生背包，带 USB 接口。,简约款，浅紫色，15.6 英寸,37.71,https://cf.shopee.vn/file/cn-11134207-820l4-mi9qw114ds7899,http://shopee.vn/product/1339702903/51253084273,女包,P0-电脑包,IVCN202609245509,360298531154,https://detail.1688.com/offer/969586890575.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,高adi基本盘,0924新增,51253084273,37.71,无白名单价格,1
现货📍✔️ Merge It 26号包（新颜色❤️‍🔥）全新，100%正品。,黑色的,88,https://cf.shopee.co.th/file/th-11134207-81ztk-ml8og7wtxgqw5c,http://shopee.co.th/product/1274852624/51456565951,女包,P0-钱包,IVCN202609244558,380589436661,https://detail.1688.com/offer/1034000138713.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i15&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高adi基本盘,0924新增,51456565951,96.8,有白名单价格，货盘查询,1
SeaGloca 绗缝蝴蝶结链条卡包 多槽便携式分类卡包 女士款 00001号,粉色的,6.5,https://cf.shopee.vn/file/cn-11134207-820l4-mnckskzculfq49,http://shopee.vn/product/271962763/51459310353,女包,P0-钱包,IVCN202609245446,272560454529,https://detail.1688.com/offer/930100141385.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,品牌品,0924新增,51459310353,6.5,无白名单价格,1
NATOLI 男女通用真皮书包 B27 - 防水、多隔层、高端时尚系列。,海军蓝,27.9,https://cf.shopee.vn/file/vn-11134207-81ztc-mot79gfzqvbi0b,http://shopee.vn/product/515748887/51502566166,女包,P0-双肩包,IVCN202609244364,267226604659,https://detail.1688.com/offer/1069517438597.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,品牌品,0924新增,51502566166,27.9,无白名单价格,1
全新PU皮革波点钱包，型号W0225-9,咖啡（绒面革）,9.24,https://cf.shopee.co.th/file/th-11134207-81ztc-mqornhmtxjwjff,http://shopee.co.th/product/686994750/51613388798,女包,P0-钱包,IVCN202609243005,326213070942,https://detail.1688.com/offer/1064047494779.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,高adi基本盘,0924新增,51613388798,9.24,无白名单价格,3
全新PU皮革波点钱包，型号W0225-9,黑色的,9.33,https://cf.shopee.co.th/file/th-11134207-81zth-mq9akvivs54w51,http://shopee.co.th/product/686994750/51613388798,女包,P0-钱包,IVCN202609243005,326160048960,https://detail.1688.com/offer/1064047494779.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,高adi基本盘,0924新增,51613388798,9.33,无白名单价格,3
全新PU皮革波点钱包，型号W0225-9,粉紫色,9.36,https://cf.shopee.co.th/file/th-11134207-81ztc-mqornvq9z5l93b,http://shopee.co.th/product/686994750/51613388798,女包,P0-钱包,IVCN202609243005,326160048962,https://detail.1688.com/offer/1064047494779.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,高adi基本盘,0924新增,51613388798,10.27,有白名单价格，货盘查询,3
全设计 Nova 13-15 英寸笔记本电脑包，防震，安全保护您的设备。,T恤，13-15英寸,27,https://cf.shopee.co.th/file/cn-11134207-820l4-mojj28ergyyp76,http://shopee.co.th/product/627165217/51760960994,女包,P0-电脑包,IVCN202609245363,355956253126,https://detail.1688.com/offer/1062372544682.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,品牌品,0924新增,51760960994,27,无白名单价格,1
BAGSMART 方形迷你背包，防水轻便，日常通勤、大学旅行适用，多巴胺色,黑色的,37.9,https://cf.shopee.ph/file/cn-11134207-820l4-mqvijm1d4c8z55,http://shopee.ph/product/1274006847/52114709391,女包,P0-双肩包,IVCN202609243998,441265473433,https://detail.1688.com/offer/988175876574.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=f8469ae3ee2840ec958695695116fb8d&sessionid=1eda45f9faf046099a392ba64e304c35&sourceId=V1-75e5ec804814e923e463d5ae75ca6438-S04,品牌品,0924新增,52114709391,37.9,无白名单价格,2
BAGSMART 方形迷你背包，防水轻便，日常通勤、大学旅行适用，多巴胺色,黄色的,37.9,https://cf.shopee.ph/file/cn-11134207-820l4-mqvjfe6u6lfyef,http://shopee.ph/product/1274006847/52114709391,女包,P0-双肩包,IVCN202609243998,282817104738,https://detail.1688.com/offer/988175876574.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=f8469ae3ee2840ec958695695116fb8d&sessionid=1eda45f9faf046099a392ba64e304c35&sourceId=V1-75e5ec804814e923e463d5ae75ca6438-S04,品牌品,0924新增,52114709391,37.9,无白名单价格,2
BAGSMART SOUND 折叠式卡包，带钱夹，RFID 防盗刷功能，轻巧便携，适合日常通勤、旅行和工作。,浅褐色的,13.8,https://cf.shopee.ph/file/cn-11134207-820l4-mpkiqycrdog202,http://shopee.ph/product/1274006847/52313519143,女包,P0-钱包,IVCN202609243254,416170754994,https://detail.1688.com/offer/923683246150.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,品牌品,0924新增,52313519143,13.8,无白名单价格,1
M4M DYNAMIC BM010 多隔层防水运动背包，适合学生使用 - 多功能学生背包，可装15.6英寸笔记本电脑,海军蓝,30,https://cf.shopee.vn/file/vn-11134207-81ztc-mqyjqa2em802d2,http://shopee.vn/product/1320404940/52414468064,女包,P0-双肩包,IVCN202609245321,346250182679,https://detail.1688.com/offer/1043464686983.html?amug_biz=oneself&amug_fl_src=awakeId_982,品牌品,0924新增,52414468064,30,无白名单价格,1
创意可爱透明网袋便携绳编设计迷你零钱包多巴胺色糖果色口红化妆包户外,绿色A（10*8cm）,5.64,https://cf.shopee.sg/file/sg-11134201-823rp-mow16i69goao92,http://shopee.sg/product/1653455137/52561417080,女包,P0-钱包,IVCN202609244808,277659087704,https://detail.1688.com/offer/1051346165741.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.sg&amug_biz=oneself&amug_fl_src=awakeId_982,高adi基本盘,0924新增,52561417080,5.64,无白名单价格,4
创意可爱透明网袋便携绳编设计迷你零钱包多巴胺色糖果色口红化妆包户外,粉色A（10*8cm）,5.64,https://cf.shopee.sg/file/sg-11134201-823pn-mow16jyd7itn31,http://shopee.sg/product/1653455137/52561417080,女包,P0-钱包,IVCN202609244808,277659087707,https://detail.1688.com/offer/1051346165741.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.sg&amug_biz=oneself&amug_fl_src=awakeId_982,高adi基本盘,0924新增,52561417080,5.64,无白名单价格,4
创意可爱透明网袋便携绳编设计迷你零钱包多巴胺色糖果色口红化妆包户外,紫色A（10*8cm）,5.64,https://cf.shopee.sg/file/sg-11134201-823qm-mow16isvi6ffde,http://shopee.sg/product/1653455137/52561417080,女包,P0-钱包,IVCN202609244808,277659087705,https://detail.1688.com/offer/1051346165741.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.sg&amug_biz=oneself&amug_fl_src=awakeId_982,高adi基本盘,0924新增,52561417080,5.64,无白名单价格,4
创意可爱透明网袋便携绳编设计迷你零钱包多巴胺色糖果色口红化妆包户外,黄色A（10*8cm）,5.47,https://cf.shopee.sg/file/sg-11134201-823or-mow16kkkjifgaf,http://shopee.sg/product/1653455137/52561417080,女包,P0-钱包,IVCN202609244808,277659087708,https://detail.1688.com/offer/1051346165741.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.sg&amug_biz=oneself&amug_fl_src=awakeId_982,高adi基本盘,0924新增,52561417080,5.47,无白名单价格,4
M4M DYNAMIC BM010 多隔层男女通用书包，防水运动背包，可装15.6英寸笔记本电脑,黑白,30,https://cf.shopee.vn/file/vn-11134207-81ztc-mqyjqf2vru2pb9,http://shopee.vn/product/1320404940/52664477680,女包,P0-双肩包,IVCN202609244738,421250394770,https://detail.1688.com/offer/1043464686983.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,品牌品,0924新增,52664477680,30,无白名单价格,2
M4M DYNAMIC BM010 多隔层男女通用书包，防水运动背包，可装15.6英寸笔记本电脑,海军蓝,30,https://cf.shopee.vn/file/vn-11134207-81ztc-mqyjqa2em802d2,http://shopee.vn/product/1320404940/52664477680,女包,P0-双肩包,IVCN202609244738,421250394768,https://detail.1688.com/offer/1043464686983.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,品牌品,0924新增,52664477680,30,无白名单价格,2
迷你钱包，配有蝴蝶结吊饰，柔软哑光皮革，包装盒齐全。,蓝色迷你折叠式,88.21,https://cf.shopee.vn/file/vn-11134207-81ztc-movtesc5i6tq49,http://shopee.vn/product/188338047/52711409260,女包,P0-钱包,IVCN202609244467,440992864927,https://detail.1688.com/offer/1074679260833.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高adi基本盘,0924新增,52711409260,88.21,无白名单价格,1
BAGSMART SOUND 日常零钱包卡包，结实手柄，大容量，小巧便携，适合日常通勤,浅褐色的,18.8,https://cf.shopee.ph/file/cn-11134207-820l4-mplo7mcevfv008,http://shopee.ph/product/1274006847/52763521801,女包,P0-钱包,IVCN202609243161,406170746987,https://detail.1688.com/offer/797324627424.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=7be383b9c1f3bda720e844a1d870c6c0&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B1511AEBFB0C36876109DEFF4C5DACAD4A13C0FB10B64688F6ED3661446B8F6B7C348394BC3CC3C62B9992F8828C4BE892287CE17EE06BC3876527504D2C672EFDFB808C539D8AD4103A614D4E51EB5988D33890685D7C13D2317D0986A4950A7A21906500E52E15999CBD0FC269157E697828DE90CADFC34169790861DFE778AC366C40AB26D2B655%26cbu_cps_trace_flag%3Dwrite,品牌品,0924新增,52763521801,18.8,无白名单价格,1
PEROTA“钻石钱包”配有包装盒。,黑色的,48,https://cf.shopee.co.th/file/th-11134207-81zti-mp96sqb3hiq44f,http://shopee.co.th/product/84868/52811908067,女包,P0-钱包,IVCN202609244848,401034988176,https://detail.1688.com/offer/831028084910.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i13&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高adi基本盘,0924新增,52811908067,52.8,有白名单价格，货盘查询,1
WESTBRONCO Baguette 型号 - 长款腕包，具有 RFID 防盗保护、多个隔层和防水尼龙面料。,糖,12.3,https://cf.shopee.co.th/file/cn-11134207-820l4-mjt9vabhqkn795,http://shopee.co.th/product/1470341727/52855141236,女包,P0-钱包,IVCN202609242648,254151354816,https://detail.1688.com/offer/711032045602.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i28&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,品牌品,0924新增,52855141236,12.3,无白名单价格,2
WESTBRONCO Baguette 型号 - 长款腕包，具有 RFID 防盗保护、多个隔层和防水尼龙面料。,红色的,16.5,https://cf.shopee.co.th/file/cn-11134207-820l4-mk3dgrky78co7d,http://shopee.co.th/product/1470341727/52855141236,女包,P0-钱包,IVCN202609242648,254151354821,https://detail.1688.com/offer/841316838237.html?spm=a26352.b28411319/2508.0.0,品牌品,0924新增,52855141236,16.5,无白名单价格,2
F.timber 济州岛牛仔布双肩包，女士休闲旅行背包,深色牛仔布,35.8,https://cf.shopee.com.my/file/my-11134207-820la-mo3k4az3z7k83b,http://shopee.com.my/product/91452064/52860152603,女包,P0-双肩包,IVCN202609244151,315892963269,https://detail.1688.com/offer/1025661985784.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,品牌品,0924新增,52860152603,35.8,无白名单价格,2
F.timber 济州岛牛仔布双肩包，女士休闲旅行背包,黑色的,35.8,https://cf.shopee.com.my/file/my-11134207-820l6-mo3k064xr5z82f,http://shopee.com.my/product/91452064/52860152603,女包,P0-双肩包,IVCN202609244151,315892963272,https://detail.1688.com/offer/1025661985784.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,品牌品,0924新增,52860152603,35.8,无白名单价格,2
Tory Burch Emerson Zip Around Mini Wallet Moose | 正品，经 SASOM 验证。,均码,28,https://cf.shopee.co.th/file/sg-11134201-823qj-mot5wv2x01e3e6,http://shopee.co.th/product/238026972/52911318558,女包,P0-钱包,IVCN202609245269,390985828349,https://detail.1688.com/offer/910286080659.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,品牌品,0924新增,52911318558,28,无白名单价格,1
Larita 经典全天男女通用背包 - 15.6英寸笔记本电脑隔层，防震，高品质面料，防水,浅褐色的,40,https://cf.shopee.vn/file/vn-11134207-81ztc-mpalnbkonfv3f0,http://shopee.vn/product/1133565544/52911699394,女包,P0-电脑包,IVCN202609243496,431041932744,https://detail.1688.com/offer/1012398961803.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,品牌品,0924新增,52911699394,40,无白名单价格,4
Larita 经典全天男女通用背包 - 15.6英寸笔记本电脑隔层，防震，高品质面料，防水,黑色的,35,https://cf.shopee.vn/file/vn-11134207-81ztc-mp8qmepwak2771,http://shopee.vn/product/1133565544/52911699394,女包,P0-电脑包,IVCN202609243496,272672589475,https://detail.1688.com/offer/995036007424.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,品牌品,0924新增,52911699394,35,无白名单价格,4
Larita 经典全天男女通用背包 - 15.6英寸笔记本电脑隔层，防震，高品质面料，防水,蓝色的,35,https://cf.shopee.vn/file/vn-11134207-81ztc-mp8qlirkdqmmfb,http://shopee.vn/product/1133565544/52911699394,女包,P0-电脑包,IVCN202609243496,366031426112,https://detail.1688.com/offer/995036007424.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,品牌品,0924新增,52911699394,35,无白名单价格,4
Larita 经典全天男女通用背包 - 15.6英寸笔记本电脑隔层，防震，高品质面料，防水,粉色的,35,https://cf.shopee.vn/file/vn-11134207-81ztc-mp8qmhzs68ea06,http://shopee.vn/product/1133565544/52911699394,女包,P0-电脑包,IVCN202609243496,272672589476,https://detail.1688.com/offer/995036007424.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,品牌品,0924新增,52911699394,35,无白名单价格,4
Cosé® Reichelle 笔记本电脑背包,灰褐色,46.93,https://cf.shopee.ph/file/sg-11134201-8259x-mrcsw4qxocu949,http://shopee.ph/product/145775185/52915256224,女包,P0-电脑包,IVCN202609245095,351307149834,https://detail.1688.com/offer/1032607967121.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,品牌品,0924新增,52915256224,46.93,无白名单价格,1
BAGSMART × ESTHER BUNNY 大学背包 蓬松旅行背包 15.6英寸笔记本电脑背包 防水可爱书包 上学,骆驼,39,https://cf.shopee.ph/file/cn-11134207-820l4-mnmoho74mvbc20,http://shopee.ph/product/1274006847/52960400710,女包,P0-双肩包,IVCN202609242854,415912897384,https://detail.1688.com/offer/1003786634642.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,品牌品,0924新增,52960400710,39,无白名单价格,2
BAGSMART × ESTHER BUNNY 大学背包 蓬松旅行背包 15.6英寸笔记本电脑背包 防水可爱书包 上学,黑色的,39,https://cf.shopee.ph/file/cn-11134207-820l4-mnmoho7env9k6a,http://shopee.ph/product/1274006847/52960400710,女包,P0-双肩包,IVCN202609242854,415912897383,https://detail.1688.com/offer/1003786634642.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,品牌品,0924新增,52960400710,39,无白名单价格,2
BAGSMART SOUND 迷你双肩包 绗缝日用背包 防水轻便背包 适合日常通勤旅行 大学,黑色的,55,https://cf.shopee.com.my/file/cn-11134207-820l4-mpkanzemoaa36b,http://shopee.com.my/product/1251008059/52963470417,女包,P0-双肩包,IVCN202609244397,386166172155,https://detail.1688.com/offer/916013461780.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,品牌品,0924新增,52963470417,55,无白名单价格,1
民谣抽绳包 - 尼龙布包，现货供应。,冷灰色,7.5,https://cf.shopee.co.th/file/th-11134207-81ztf-mlggf8kwp2bnaf,http://shopee.co.th/product/49102759/53003910755,女包,P0-双肩包,IVCN202609244315,302436727717,https://detail.1688.com/offer/1079609994199.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,高adi基本盘,0924新增,53003910755,8.25,有白名单价格，货盘查询,2
民谣抽绳包 - 尼龙布包，现货供应。,月球岩石,16,https://cf.shopee.co.th/file/th-11134207-81zto-mlm317tthlhrab,http://shopee.co.th/product/49102759/53003910755,女包,P0-双肩包,IVCN202609244315,302436727718,https://detail.1688.com/offer/796924879889.html?spm=a26352.b28411319/2508.0.0,高adi基本盘,0924新增,53003910755,17.6,有白名单价格，货盘查询,2
大型防水背包，带多个隔层,7,17,https://cf.shopee.vn/file/vn-11134207-81ztc-mlq5ykve9amg28,http://shopee.vn/product/324278111/53007099845,女包,P0-双肩包,IVCN202609245523,320634375896,https://detail.1688.com/offer/1023677853416.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,高adi基本盘,0924新增,53007099845,18.7,有白名单价格，货盘查询,1
